ESTACIO,CODI_CONTAMINANT,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,DATA
42,7,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,12.0,5.0,14.0,13.0,11.0,8.0,5.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2019-04-12
42,7,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,6.0,5.0,5.0,19.0,12.0,8.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2019-04-13
42,7,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2019-04-14
42,7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2019-04-15
42,7,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2019-04-16
42,7,2.0,2.0,2.0,2.0,2.0,2.0,5.0,34.0,72.0,9.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2019-04-17
42,7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2019-04-18
42,7,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-19
42,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2019-04-20
42,7,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-21
42,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2019-04-22
42,7,1.0,2.0,2.0,1.0,2.0,3.0,5.0,10.0,13.0,7.0,6.0,12.0,20.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2019-04-23
42,7,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,8.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2019-04-24
42,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,8.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,2019-04-25
42,7,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,2019-04-26
42,7,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,6.0,7.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2019-04-27
42,7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,44.0,3.0,4.0,20.0,67.0,7.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,56.0,56.0,2019-04-28
42,7,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2019-04-29
42,7,2.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,4.0,4.0,6.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2019-04-30
42,8,29.0,30.0,34.0,36.0,49.0,68.0,76.0,82.0,88.0,88.0,63.0,35.0,21.0,18.0,16.0,17.0,15.0,18.0,18.0,25.0,26.0,32.0,32.0,13.0,2019-04-02
42,8,15.0,21.0,19.0,18.0,21.0,18.0,28.0,48.0,49.0,44.0,34.0,23.0,23.0,22.0,19.0,23.0,33.0,35.0,26.0,29.0,26.0,27.0,34.0,39.0,2019-04-03
42,8,16.0,13.0,12.0,13.0,17.0,19.0,25.0,29.0,37.0,27.0,22.0,21.0,18.0,27.0,29.0,31.0,30.0,26.0,27.0,36.0,42.0,46.0,50.0,62.0,2019-04-04
42,8,60.0,50.0,38.0,36.0,42.0,48.0,72.0,83.0,91.0,89.0,66.0,86.0,43.0,22.0,19.0,18.0,20.0,20.0,22.0,28.0,31.0,35.0,27.0,24.0,2019-04-05
42,8,33.0,31.0,29.0,21.0,26.0,14.0,13.0,11.0,20.0,22.0,13.0,12.0,13.0,12.0,12.0,13.0,11.0,10.0,11.0,13.0,22.0,32.0,41.0,69.0,2019-04-06
42,8,71.0,48.0,31.0,29.0,23.0,16.0,15.0,14.0,17.0,16.0,10.0,10.0,11.0,14.0,14.0,20.0,20.0,22.0,32.0,38.0,35.0,46.0,60.0,42.0,2019-04-07
42,8,39.0,43.0,51.0,54.0,58.0,67.0,68.0,73.0,55.0,44.0,35.0,36.0,44.0,32.0,2.0,6.0,25.0,23.0,23.0,24.0,33.0,31.0,32.0,56.0,2019-04-08
42,8,64.0,58.0,40.0,36.0,33.0,29.0,44.0,58.0,59.0,44.0,51.0,32.0,26.0,18.0,29.0,27.0,32.0,50.0,39.0,49.0,72.0,75.0,95.0,88.0,2019-04-09
42,8,78.0,65.0,49.0,35.0,16.0,16.0,21.0,37.0,51.0,43.0,37.0,32.0,24.0,23.0,20.0,14.0,20.0,32.0,31.0,50.0,66.0,62.0,65.0,73.0,2019-04-10
42,8,63.0,53.0,54.0,51.0,33.0,29.0,25.0,33.0,38.0,46.0,31.0,24.0,18.0,26.0,43.0,36.0,31.0,41.0,39.0,61.0,55.0,58.0,57.0,63.0,2019-04-11
42,8,67.0,59.0,59.0,57.0,48.0,28.0,27.0,40.0,53.0,41.0,29.0,48.0,54.0,47.0,44.0,38.0,36.0,38.0,33.0,40.0,35.0,43.0,37.0,39.0,2019-04-12
42,8,44.0,32.0,34.0,37.0,35.0,30.0,26.0,27.0,28.0,29.0,31.0,35.0,60.0,47.0,45.0,30.0,25.0,19.0,19.0,21.0,27.0,31.0,33.0,28.0,2019-04-13
42,8,27.0,30.0,37.0,48.0,39.0,43.0,60.0,71.0,43.0,40.0,32.0,19.0,13.0,14.0,13.0,12.0,13.0,13.0,20.0,21.0,26.0,31.0,34.0,25.0,2019-04-14
42,8,30.0,37.0,36.0,36.0,45.0,48.0,36.0,49.0,43.0,39.0,20.0,16.0,20.0,21.0,27.0,24.0,33.0,29.0,24.0,25.0,20.0,20.0,20.0,22.0,2019-04-15
42,8,33.0,31.0,30.0,39.0,35.0,31.0,34.0,47.0,55.0,41.0,40.0,27.0,20.0,18.0,16.0,15.0,14.0,18.0,24.0,42.0,30.0,23.0,28.0,33.0,2019-04-16
42,8,32.0,30.0,30.0,34.0,38.0,41.0,63.0,72.0,71.0,49.0,40.0,32.0,30.0,27.0,23.0,20.0,20.0,24.0,25.0,23.0,19.0,16.0,13.0,13.0,2019-04-17
42,8,16.0,13.0,9.0,10.0,8.0,9.0,20.0,33.0,38.0,27.0,26.0,33.0,34.0,21.0,22.0,15.0,13.0,15.0,13.0,16.0,20.0,18.0,22.0,19.0,2019-04-18
42,8,17.0,11.0,11.0,10.0,14.0,9.0,12.0,17.0,16.0,11.0,11.0,10.0,11.0,9.0,14.0,8.0,7.0,8.0,9.0,11.0,19.0,18.0,30.0,15.0,2019-04-19
42,8,12.0,9.0,8.0,8.0,6.0,7.0,8.0,11.0,14.0,16.0,20.0,18.0,20.0,22.0,16.0,18.0,14.0,14.0,17.0,19.0,21.0,18.0,18.0,16.0,2019-04-20
42,8,10.0,12.0,13.0,11.0,11.0,10.0,8.0,12.0,14.0,11.0,12.0,14.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,16.0,17.0,17.0,16.0,13.0,2019-04-21
42,8,13.0,12.0,12.0,9.0,7.0,9.0,8.0,10.0,13.0,17.0,16.0,15.0,17.0,19.0,18.0,20.0,15.0,16.0,18.0,21.0,22.0,19.0,19.0,17.0,2019-04-22
42,8,19.0,29.0,35.0,23.0,29.0,39.0,55.0,62.0,60.0,53.0,50.0,59.0,59.0,26.0,17.0,11.0,19.0,22.0,24.0,23.0,22.0,29.0,34.0,30.0,2019-04-23
42,8,32.0,18.0,18.0,15.0,16.0,20.0,34.0,49.0,42.0,31.0,27.0,24.0,21.0,16.0,12.0,11.0,11.0,11.0,10.0,15.0,17.0,23.0,25.0,20.0,2019-04-24
42,8,14.0,8.0,10.0,8.0,9.0,11.0,15.0,23.0,29.0,24.0,19.0,16.0,23.0,21.0,23.0,26.0,52.0,40.0,21.0,19.0,26.0,46.0,25.0,14.0,2019-04-25
42,8,15.0,11.0,14.0,14.0,8.0,9.0,15.0,20.0,19.0,15.0,14.0,13.0,12.0,11.0,11.0,13.0,24.0,29.0,22.0,20.0,28.0,27.0,38.0,33.0,2019-04-26
42,8,34.0,48.0,50.0,46.0,42.0,36.0,32.0,40.0,38.0,27.0,27.0,35.0,38.0,32.0,22.0,21.0,20.0,21.0,26.0,21.0,23.0,26.0,40.0,43.0,2019-04-27
42,8,52.0,42.0,33.0,32.0,41.0,43.0,40.0,63.0,80.0,3.0,1.0,1.0,4.0,28.0,18.0,21.0,14.0,19.0,14.0,3.0,18.0,44.0,23.0,32.0,2019-04-28
42,8,23.0,34.0,25.0,23.0,21.0,22.0,17.0,24.0,31.0,40.0,34.0,39.0,51.0,30.0,19.0,18.0,16.0,15.0,12.0,14.0,19.0,20.0,20.0,18.0,2019-04-29
42,8,21.0,23.0,20.0,26.0,21.0,19.0,24.0,36.0,46.0,33.0,41.0,29.0,20.0,14.0,13.0,12.0,12.0,11.0,11.0,15.0,16.0,17.0,17.0,20.0,2019-04-30
42,12,32.0,35.0,38.0,40.0,53.0,76.0,92.0,130.0,181.0,171.0,92.0,45.0,26.0,22.0,20.0,21.0,18.0,22.0,21.0,28.0,28.0,34.0,34.0,14.0,2019-04-02
42,12,17.0,24.0,21.0,20.0,24.0,20.0,30.0,52.0,55.0,50.0,40.0,28.0,28.0,27.0,24.0,28.0,37.0,40.0,29.0,32.0,29.0,30.0,36.0,42.0,2019-04-03
42,12,19.0,14.0,14.0,14.0,18.0,21.0,27.0,31.0,47.0,34.0,29.0,28.0,25.0,35.0,37.0,39.0,38.0,31.0,32.0,40.0,45.0,48.0,53.0,65.0,2019-04-04
42,12,63.0,53.0,40.0,39.0,44.0,50.0,89.0,139.0,212.0,191.0,100.0,125.0,57.0,27.0,23.0,23.0,23.0,24.0,25.0,31.0,34.0,37.0,28.0,26.0,2019-04-05
42,12,37.0,33.0,32.0,23.0,28.0,16.0,14.0,13.0,23.0,26.0,17.0,16.0,18.0,16.0,15.0,15.0,13.0,12.0,13.0,15.0,25.0,35.0,44.0,75.0,2019-04-06
42,12,77.0,51.0,33.0,30.0,24.0,17.0,16.0,15.0,19.0,18.0,13.0,13.0,14.0,18.0,19.0,24.0,23.0,24.0,35.0,42.0,38.0,49.0,65.0,46.0,2019-04-07
42,12,41.0,46.0,54.0,58.0,64.0,75.0,83.0,101.0,77.0,52.0,41.0,49.0,63.0,42.0,14.0,9.0,31.0,28.0,27.0,27.0,36.0,34.0,35.0,60.0,2019-04-08
42,12,69.0,64.0,43.0,39.0,36.0,31.0,48.0,64.0,79.0,58.0,73.0,37.0,34.0,23.0,35.0,34.0,36.0,60.0,43.0,53.0,79.0,84.0,128.0,109.0,2019-04-09
42,12,91.0,75.0,54.0,38.0,17.0,18.0,23.0,41.0,63.0,59.0,51.0,43.0,30.0,29.0,25.0,18.0,22.0,37.0,35.0,55.0,70.0,66.0,69.0,78.0,2019-04-10
42,12,68.0,56.0,57.0,55.0,36.0,31.0,28.0,37.0,49.0,64.0,39.0,32.0,22.0,34.0,58.0,46.0,36.0,46.0,42.0,66.0,59.0,62.0,60.0,67.0,2019-04-11
42,12,74.0,63.0,62.0,60.0,50.0,30.0,29.0,43.0,65.0,59.0,37.0,69.0,73.0,64.0,56.0,45.0,44.0,46.0,38.0,44.0,38.0,46.0,40.0,42.0,2019-04-12
42,12,48.0,35.0,37.0,41.0,38.0,33.0,29.0,30.0,33.0,38.0,37.0,42.0,88.0,66.0,56.0,37.0,30.0,22.0,22.0,23.0,30.0,34.0,35.0,30.0,2019-04-13
42,12,30.0,32.0,40.0,51.0,42.0,46.0,64.0,78.0,48.0,45.0,36.0,23.0,16.0,17.0,16.0,15.0,16.0,16.0,23.0,24.0,28.0,33.0,36.0,27.0,2019-04-14
42,12,32.0,40.0,39.0,38.0,49.0,51.0,38.0,53.0,51.0,46.0,25.0,20.0,25.0,27.0,34.0,29.0,40.0,34.0,27.0,27.0,21.0,22.0,22.0,23.0,2019-04-15
42,12,37.0,34.0,33.0,42.0,37.0,33.0,36.0,51.0,61.0,47.0,47.0,32.0,25.0,22.0,20.0,19.0,18.0,22.0,27.0,46.0,33.0,25.0,31.0,37.0,2019-04-16
42,12,35.0,33.0,33.0,37.0,41.0,45.0,71.0,124.0,182.0,63.0,50.0,38.0,35.0,32.0,27.0,25.0,24.0,28.0,29.0,25.0,21.0,18.0,15.0,14.0,2019-04-17
42,12,19.0,14.0,11.0,11.0,9.0,11.0,22.0,36.0,43.0,31.0,30.0,37.0,40.0,26.0,26.0,19.0,16.0,18.0,16.0,18.0,21.0,20.0,24.0,21.0,2019-04-18
42,12,19.0,13.0,14.0,11.0,15.0,10.0,13.0,19.0,20.0,13.0,14.0,13.0,14.0,11.0,18.0,10.0,9.0,10.0,10.0,12.0,20.0,20.0,32.0,17.0,2019-04-19
42,12,13.0,10.0,9.0,8.0,7.0,7.0,9.0,12.0,18.0,17.0,22.0,20.0,22.0,25.0,18.0,19.0,15.0,15.0,19.0,20.0,23.0,19.0,20.0,17.0,2019-04-20
42,12,11.0,13.0,15.0,14.0,12.0,11.0,9.0,14.0,17.0,13.0,14.0,17.0,13.0,14.0,14.0,14.0,12.0,11.0,13.0,18.0,18.0,18.0,18.0,14.0,2019-04-21
42,12,15.0,13.0,13.0,10.0,8.0,10.0,9.0,12.0,16.0,24.0,19.0,17.0,20.0,21.0,20.0,22.0,17.0,17.0,21.0,23.0,24.0,21.0,21.0,18.0,2019-04-22
42,12,20.0,32.0,38.0,25.0,32.0,44.0,62.0,77.0,80.0,64.0,59.0,78.0,89.0,32.0,21.0,20.0,25.0,27.0,28.0,27.0,25.0,32.0,36.0,33.0,2019-04-23
42,12,35.0,20.0,20.0,17.0,18.0,23.0,36.0,54.0,54.0,38.0,32.0,32.0,27.0,21.0,15.0,14.0,14.0,15.0,13.0,18.0,20.0,25.0,28.0,21.0,2019-04-24
42,12,15.0,10.0,12.0,10.0,11.0,12.0,17.0,26.0,34.0,27.0,24.0,20.0,29.0,25.0,28.0,31.0,63.0,48.0,26.0,23.0,29.0,51.0,27.0,16.0,2019-04-25
42,12,17.0,13.0,16.0,15.0,9.0,9.0,16.0,22.0,24.0,21.0,19.0,17.0,16.0,15.0,15.0,18.0,31.0,37.0,27.0,23.0,31.0,28.0,41.0,35.0,2019-04-26
42,12,36.0,50.0,53.0,49.0,44.0,38.0,34.0,42.0,42.0,31.0,31.0,43.0,49.0,39.0,27.0,25.0,23.0,25.0,30.0,24.0,25.0,28.0,43.0,46.0,2019-04-27
42,12,55.0,45.0,36.0,35.0,44.0,47.0,43.0,36.0,2.0,33.0,36.0,28.0,14.0,11.0,30.0,17.0,3.0,21.0,22.0,2.0,20.0,19.0,2.0,29.0,2019-04-28
42,12,26.0,36.0,27.0,25.0,23.0,24.0,18.0,27.0,35.0,45.0,40.0,45.0,59.0,37.0,23.0,22.0,21.0,19.0,15.0,16.0,21.0,22.0,23.0,20.0,2019-04-29
42,12,23.0,25.0,22.0,34.0,23.0,21.0,26.0,39.0,52.0,39.0,51.0,35.0,26.0,19.0,16.0,15.0,16.0,14.0,14.0,21.0,19.0,19.0,19.0,23.0,2019-04-30
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-02
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-03
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2019-04-04
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2019-04-05
43,1,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-06
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-07
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,34.0,3.0,18.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2019-04-08
43,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,6.0,4.0,4.0,4.0,2019-04-09
43,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,3.0,2.0,2019-04-10
43,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,12.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,3.0,2019-04-11
43,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,12.0,7.0,8.0,6.0,8.0,4.0,4.0,4.0,6.0,9.0,6.0,4.0,3.0,2019-04-12
43,1,3.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,5.0,6.0,9.0,7.0,6.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,2019-04-13
43,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2019-04-14
43,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,2019-04-15
43,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2019-04-16
43,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2019-04-17
43,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2019-04-18
43,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2019-04-19
43,1,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2019-04-20
43,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2019-04-21
43,1,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2019-04-22
43,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,3.0,0.2,0.2,0.3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-23
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-24
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-25
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-26
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,7.0,5.0,4.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,2019-04-27
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.4,1.0,3.0,1.0,1.0,1.0,2.0,0.8,1.0,1.0,1.0,1.0,1.0,2019-04-28
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-29
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-04-30
43,6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.0,0.2,2.0,1.0,0.2,2.0,0.2,0.2,0.2,1.0,0.2,1.0,0.3,1.0,1.0,1.0,1.0,2019-04-02
43,6,1.0,0.2,0.2,2.0,2.0,1.0,0.2,4.0,1.0,1.0,1.0,1.0,0.8,0.9,0.7,0.8,0.8,0.7,0.9,0.8,0.6,0.6,0.5,0.6,2019-04-03
43,6,0.5,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.5,0.4,0.3,0.3,0.4,0.5,0.6,0.5,0.6,0.8,0.8,0.9,0.8,0.5,0.5,2019-04-04
43,6,0.3,0.2,0.2,0.2,0.2,0.2,0.6,1.3,1.6,0.9,0.6,0.6,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.8,0.6,0.6,0.4,0.2,2019-04-05
43,6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.8,2019-04-06
43,6,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.4,0.3,0.3,2019-04-07
43,6,0.2,0.3,0.2,0.2,0.2,0.2,0.5,0.9,2.3,0.5,0.5,0.2,0.4,0.3,0.2,2.0,0.5,0.6,0.6,0.5,0.5,0.5,0.4,0.6,2019-04-08
43,6,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.5,0.5,0.4,0.3,0.4,0.4,0.4,0.4,0.5,0.4,0.3,0.5,0.6,0.5,0.5,2019-04-09
43,6,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.5,0.7,0.5,0.4,0.4,0.5,0.5,2019-04-10
43,6,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.3,0.3,0.3,0.5,0.4,0.4,0.5,0.6,0.8,0.9,0.8,0.6,0.5,0.2,2019-04-11
43,6,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.6,0.5,0.5,0.7,0.6,0.5,0.4,0.5,0.7,0.8,0.7,0.5,0.4,2019-04-12
43,6,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.2,2019-04-13
43,6,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,2019-04-14
43,6,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.6,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.5,0.4,0.3,0.3,2019-04-15
43,6,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.6,0.8,0.7,0.5,0.5,0.5,0.5,0.4,0.3,0.5,0.5,0.9,0.7,0.8,0.3,0.4,0.4,2019-04-16
43,6,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.7,0.9,0.8,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.6,0.7,0.6,0.5,0.4,0.3,2019-04-17
43,6,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.5,0.5,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.2,0.2,2019-04-18
43,6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,2019-04-19
43,6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,2019-04-20
43,6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,2019-04-21
43,6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,2019-04-22
43,6,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.9,0.8,0.4,0.2,77.0,0.3,36.0,0.5,0.5,0.5,0.6,0.8,0.7,0.6,0.7,0.5,0.5,2019-04-23
43,6,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.5,0.2,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.7,0.7,0.4,0.3,2019-04-24
